Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Nick Zammarelli III","Mariners (AA)","—",2019,101,347,387,80,55,13,3,9,35,42,30,1,109,6,3,1,7,2,2,0.23054755,0.300518134,0.363112391,0.663630525,0.30150265523365566,0.077519379,0.281653746,"sa738401"
"Stephen Wrenn","Astros (AA)","—",2018,121,472,532,117,81,23,4,9,79,55,44,0,138,7,4,5,4,44,10,0.247881355,0.318785578,0.370762711,0.689548289,0.3138158629017492,0.082706766,0.259398496,"sa738419"
"Stephen Wrenn","Astros (AA)","—",2019,102,380,438,94,56,22,8,8,56,44,43,0,109,10,4,1,8,24,5,0.247368421,0.336384439,0.410526315,0.746910754,0.3380424688555283,0.098173515,0.248858447,"sa738419"
"Nick Longhi","Reds (AAA)","—",2019,111,389,424,110,67,28,3,12,51,51,30,1,102,2,2,1,10,0,1,0.282776349,0.335697399,0.462724935,0.798422334,0.34222736361467443,0.070754716,0.240566037,"sa738434"
"Cody Thomas","Dodgers (AA)","—",2019,130,474,532,112,66,17,6,23,77,76,46,0,144,6,6,0,7,5,3,0.236286919,0.308270676,0.443037974,0.75130865,0.3342311904394537,0.086466165,0.270676691,"sa738459"
"Eli White","Athletics (AA)","—",2018,130,504,578,154,107,30,8,9,81,55,62,1,116,8,4,0,3,18,9,0.305555555,0.387543252,0.450396825,0.837940077,0.37701909349943985,0.107266435,0.200692041,"sa738478"
"Eli White","Rangers (AAA)","—",2019,116,438,499,111,72,20,5,14,63,43,43,0,138,14,3,1,9,14,5,0.253424657,0.337349397,0.417808219,0.755157616,0.3279640726056922,0.086172344,0.276553106,"sa738478"
"Corey Ray","Brewers (AA)","—",2018,135,532,600,127,61,32,7,27,86,74,60,4,176,7,1,0,6,37,7,0.238721804,0.323333333,0.477443609,0.800776942,0.35618767962359743,0.1,0.293333333,"sa738510"
"Charles Leblanc","Rangers (AA)","—",2019,124,479,529,127,102,14,4,7,73,54,46,0,114,1,3,0,15,3,3,0.265135699,0.328922495,0.354906054,0.683828549,0.3140173784275812,0.086956521,0.215500945,"sa738521"
"Buddy Reed","Padres (AA)","—",2019,121,381,441,87,56,15,2,14,49,50,42,4,126,6,7,4,4,23,8,0.228346456,0.309633027,0.388451443,0.69808447,0.31225959211587906,0.095238095,0.285714285,"sa738683"
"Will Craig","Pirates (AA)","—",2018,132,480,549,119,66,30,3,20,73,102,42,1,128,15,12,0,8,6,3,0.247916666,0.320582877,0.447916666,0.768499543,0.3407689697333496,0.076502732,0.233151183,"sa738696"
"Will Craig","Pirates (AAA)","—",2019,131,494,556,123,77,23,0,23,69,78,44,1,146,14,4,0,15,2,3,0.248987854,0.325539568,0.435222672,0.76076224,0.32922976843945617,0.07913669,0.262589928,"sa738696"
"Jordan Cowan","Mariners (AA)","—",2019,124,440,504,116,101,13,0,2,49,33,53,0,85,4,4,3,9,17,4,0.263636363,0.345309381,0.306818181,0.652127562,0.30756772789888515,0.10515873,0.168650793,"sa738703"
"Jacob Heyward","Giants (AA)","—",2019,125,383,476,80,50,20,0,10,46,46,80,0,147,10,3,0,3,10,7,0.208877284,0.357142857,0.339425587,0.696568444,0.3302566531826468,0.168067226,0.308823529,"sa738955"
"Brandon Wagner","Yankees (AA)","—",2019,117,390,456,69,47,12,2,8,43,37,48,0,147,15,3,0,3,1,0,0.176923076,0.289473684,0.279487179,0.568960863,0.272262132089389,0.105263157,0.322368421,"sa738979"
"Sergio Alcantara","Tigers (AA)","—",2018,120,441,493,120,98,18,3,1,53,37,42,0,94,1,2,7,10,8,5,0.272108843,0.335390946,0.333333333,0.668724279,0.3103538725847079,0.085192697,0.190669371,"sa739641"
"Sergio Alcantara","Tigers (AA)","—",2019,102,324,378,80,68,10,0,2,46,27,48,0,71,2,2,2,5,7,6,0.24691358,0.34574468,0.296296296,0.642040976,0.30471085360709654,0.126984126,0.187830687,"sa739641"
"Michael De Leon","Rangers (AA)","—",2018,135,503,536,132,107,21,0,4,54,49,21,1,69,4,4,4,13,1,1,0.262425447,0.295112781,0.328031809,0.62314459,0.2828577219205163,0.039179104,0.128731343,"sa823925"
"Michael De Leon","Rangers (AA)","—",2019,127,477,516,124,104,17,0,3,51,40,30,1,62,5,3,1,8,3,3,0.259958071,0.308737864,0.314465408,0.623203272,0.28732901162210606,0.058139534,0.120155038,"sa823925"
"Kyle Overstreet","Padres (AA)","—",2018,124,470,507,128,95,23,1,9,45,46,32,1,75,3,2,0,15,2,0,0.272340425,0.321499013,0.382978723,0.704477736,0.3180483843498079,0.06311637,0.147928994,"sa827140"
"Kyle Overstreet","Padres (AA)","—",2019,102,367,406,95,75,12,1,7,38,44,31,3,81,4,4,0,15,1,0,0.258855585,0.320197044,0.354223433,0.674420477,0.3060621949046776,0.076354679,0.199507389,"sa827140"
"Patrick Mazeika","Mets (AA)","—",2019,116,413,462,101,59,25,1,16,50,69,37,0,89,6,6,0,12,1,0,0.244552058,0.311688311,0.426150121,0.737838432,0.33263064475802634,0.08008658,0.192640692,"sa827167"
"Will Maddox","Tigers (AA)","—",2018,102,398,435,119,93,17,5,4,59,41,24,2,68,4,5,4,8,7,7,0.298994974,0.341067285,0.396984924,0.738052209,0.3319767091101978,0.055172413,0.156321839,"sa827323"
"Taylor Gushue","Nationals (AA)","—",2018,97,339,386,72,42,19,1,10,42,44,37,0,93,4,6,0,7,0,1,0.21238938,0.292746113,0.362831858,0.655577971,0.2984069329469315,0.095854922,0.240932642,"sa827360"
"Alejandro Salazar","Braves (AA)","—",2019,120,408,431,83,69,10,2,2,28,19,15,1,112,4,2,2,17,10,6,0.203431372,0.237762237,0.25245098,0.490213217,0.22797209497924162,0.034802784,0.259860788,"sa827937"
"Osvaldo Duarte","Astros (AA)","—",2019,123,458,497,107,74,13,8,12,59,46,30,0,149,7,1,1,16,21,10,0.233624454,0.29032258,0.375545851,0.665868431,0.30115950359932836,0.060362173,0.299798792,"sa828299"
"Manuel Melendez","Rockies (AA)","—",2019,128,500,537,129,99,22,2,6,60,47,20,2,57,5,3,8,8,18,9,0.258,0.291666666,0.346,0.637666666,0.2886455554245996,0.037243947,0.106145251,"sa828329"
"Nick Gordon","Twins (AAA)","—",2018,99,382,410,81,62,13,4,2,40,29,23,0,82,3,1,1,7,13,3,0.212041884,0.261613691,0.282722513,0.544336204,0.24938318373813023,0.05609756,0.2,"sa828662"
"Derek Hill","Tigers (AA)","—",2019,120,470,526,114,76,19,5,14,78,45,38,0,147,10,3,5,1,21,13,0.242553191,0.310940499,0.393617021,0.70455752,0.3209841743311818,0.072243346,0.27946768,"sa828670"
"Forrest Wall","Blue Jays (AA)","—",2019,109,415,469,112,72,27,4,9,70,41,49,0,109,4,0,1,9,13,8,0.269879518,0.352564102,0.419277108,0.77184121,0.3520725435680813,0.104477611,0.232409381,"sa828682"
"Jake Gatewood","Brewers (AA)","—",2018,94,352,388,86,47,19,1,19,45,59,28,2,114,3,5,0,4,2,0,0.244318181,0.301546391,0.46590909,0.767455481,0.339347520640477,0.072164948,0.293814432,"sa828685"
"Jake Gatewood","Brewers (AA)","—",2019,94,353,385,66,42,10,1,13,49,45,26,0,140,2,4,0,6,3,0,0.186968838,0.244155844,0.331444759,0.575600603,0.2655053352380728,0.067532467,0.363636363,"sa828685"
"Justin Twine","Marlins (AA)","—",2019,105,359,392,86,69,12,4,1,34,32,24,2,93,6,3,0,7,6,5,0.239554317,0.295918367,0.303621169,0.599539536,0.2784637588721055,0.061224489,0.237244897,"sa828686"
"Monte Harrison","Marlins (AA)","—",2018,136,521,583,125,83,20,3,19,85,48,44,0,215,14,1,3,7,28,9,0.239923224,0.315517241,0.399232245,0.714749486,0.32712542178301973,0.075471698,0.368782161,"sa828691"
"Michael Gettys","Padres (AA)","—",2018,125,431,473,99,59,22,3,15,51,53,31,1,160,6,1,4,13,17,6,0.229698375,0.289978678,0.399071925,0.689050603,0.30764839651747644,0.065539112,0.338266384,"sa828692"
"Michael Gettys","Padres (AAA)","—",2019,128,507,551,130,65,29,5,31,97,91,33,1,168,5,6,0,4,14,6,0.256410256,0.304900181,0.516765285,0.821665466,0.3343095925721255,0.059891107,0.304900181,"sa828692"
"Ti'Quan Forbes","White Sox (AA)","—",2019,116,392,449,95,71,18,3,3,42,41,45,0,106,9,1,2,17,4,4,0.242346938,0.333333333,0.326530612,0.659863945,0.312631164487843,0.100222717,0.236080178,"sa828696"
"Brian Schales","Marlins (AA)","—",2018,127,422,490,109,70,27,2,10,52,49,57,4,108,7,3,1,11,4,2,0.258293838,0.353783231,0.402843601,0.756626832,0.3449187241878706,0.11632653,0.220408163,"sa828808"
"Troy Stokes Jr.","Brewers (AAA)","—",2019,95,322,381,75,44,22,0,9,50,40,47,0,87,8,4,0,4,14,3,0.232919254,0.341207349,0.385093167,0.726300516,0.3217978425851957,0.12335958,0.228346456,"sa828871"
"Troy Stokes Jr.","Brewers (AA)","—",2018,129,467,551,109,61,23,6,19,74,58,65,1,147,15,4,0,7,19,2,0.23340471,0.343012704,0.430406852,0.773419556,0.3518427926843817,0.117967332,0.266787658,"sa828871"
"Gavin LaValley","Reds (AA)","—",2019,119,394,449,100,66,22,2,10,58,56,47,1,111,5,2,1,10,2,2,0.253807106,0.339285714,0.395939086,0.7352248,0.33968808346946766,0.10467706,0.247216035,"sa828878"
"Gavin LaValley","Reds (AA)","—",2018,120,393,446,82,55,14,0,13,43,57,44,2,121,4,5,0,7,2,1,0.208651399,0.29147982,0.34351145,0.63499127,0.2917374253004521,0.098654708,0.271300448,"sa828878"
"Danny Mars","Red Sox (AA)","—",2018,125,411,472,105,78,21,3,3,62,32,45,0,97,4,3,6,4,19,5,0.255474452,0.33261339,0.343065693,0.675679083,0.3132310019198556,0.095338983,0.205508474,"sa829046"
"Chris Gittens","Yankees (AA)","—",2019,115,398,478,112,72,16,1,23,58,77,71,0,139,5,4,0,12,0,0,0.281407035,0.393305439,0.5,0.893305439,0.40200033123024337,0.148535564,0.290794979,"sa829048"
"Nick Tanielu","Astros (AAA)","—",2019,125,454,503,134,73,39,3,19,71,84,44,2,86,3,2,0,12,2,3,0.295154185,0.359840954,0.519823788,0.879664742,0.3675769887522547,0.087475149,0.170974155,"sa829082"
"Stone Garrett","Marlins (AA)","—",2019,119,412,439,100,62,20,4,14,55,63,18,0,126,9,0,0,1,15,7,0.242718446,0.289293849,0.412621359,0.701915208,0.3204307599599921,0.041002277,0.287015945,"sa829117"
"Alexis Pantoja","Indians (AA)","—",2019,117,416,453,107,88,15,2,2,45,37,28,1,72,1,3,5,16,6,8,0.257211538,0.303571428,0.317307692,0.62087912,0.28461917668114306,0.061810154,0.158940397,"sa829182"
"Jason Vosler","Padres (AAA)","—",2019,116,375,426,109,66,19,4,20,73,63,45,0,102,2,3,0,8,0,1,0.290666666,0.367058823,0.522666666,0.889725489,0.3729805383962743,0.105633802,0.239436619,"sa829190"
"Roberto Ramos","Rockies (AAA)","—",2019,127,431,503,133,76,27,0,30,77,105,61,1,141,7,4,0,3,0,1,0.308584686,0.399602385,0.580046403,0.979648788,0.40644677214888464,0.121272365,0.280318091,"sa829199"
"Alec Keller","Nationals (AAA)","—",2019,119,381,415,115,91,19,2,3,63,45,25,0,61,3,4,2,8,10,0,0.30183727,0.346246973,0.385826771,0.732073744,0.3224893372514923,0.060240963,0.146987951,"sa829219"
"Jeremy Rivera","Red Sox (AA)","—",2018,120,497,532,130,108,16,1,5,70,42,29,0,86,2,2,2,15,12,8,0.261569416,0.303773584,0.327967806,0.63174139,0.2904161815373403,0.054511278,0.161654135,"sa829240"
"Jared Walker","Dodgers (AA)","—",2019,119,321,387,68,46,8,1,13,49,34,50,2,134,14,1,1,1,4,3,0.211838006,0.341968911,0.364485981,0.706454892,0.32839325194557506,0.129198966,0.346253229,"sa829364"
"Josh Ockimey","Red Sox (AAA)","—",2019,122,377,468,77,33,17,2,25,64,57,82,1,139,6,3,0,5,0,2,0.204244031,0.352564102,0.458885941,0.811450043,0.3517142984800727,0.175213675,0.297008547,"sa829375"
"Josh Ockimey","Red Sox (AA)","—",2018,90,311,376,79,43,19,2,15,43,56,59,1,112,1,5,0,3,0,1,0.254019292,0.369680851,0.47266881,0.842349661,0.3761521964073181,0.156914893,0.29787234,"sa829375"
"Cristian Santana","Dodgers (AA)","—",2019,102,399,413,120,87,22,1,10,45,57,10,0,88,2,2,0,12,0,0,0.300751879,0.31961259,0.436090225,0.755702815,0.33697933896690535,0.024213075,0.21307506,"sa829387"
"J.P. Sportman","Athletics (AA)","—",2018,103,401,428,111,71,25,2,13,55,56,22,1,83,2,3,0,8,18,13,0.27680798,0.31542056,0.446384039,0.761804599,0.3361717676111351,0.051401869,0.193925233,"sa829450"
"Dom Thompson-Williams","Mariners (AA)","—",2019,115,432,479,101,61,24,4,12,46,41,35,4,152,6,4,0,3,15,2,0.233796296,0.29769392,0.391203703,0.688897623,0.30690424172621195,0.073068893,0.317327766,"sa829483"
"Pavin Smith","Diamondbacks (AA)","—",2019,123,440,507,128,81,29,6,12,62,67,59,1,61,0,7,0,7,2,1,0.29090909,0.369565217,0.46590909,0.835474307,0.37801447481212047,0.116370808,0.120315581,"sa829595"
"Luke Tendler","Red Sox (AA)","—",2018,108,374,418,102,69,18,0,15,43,62,33,1,94,5,6,0,6,1,2,0.272727272,0.334928229,0.44117647,0.776104699,0.3467454205599906,0.078947368,0.224880382,"sa829644"
"Luke Tendler","Red Sox (AA)","—",2019,122,413,461,97,62,23,1,11,46,58,39,1,109,3,2,1,8,4,5,0.234866828,0.304157549,0.375302663,0.679460212,0.3098963619324199,0.084598698,0.236442516,"sa829644"
"DJ Peters","Dodgers (AA)","—",2018,132,491,559,116,61,23,3,29,79,60,45,0,192,18,5,0,1,1,2,0.236252545,0.320214669,0.472505091,0.79271976,0.35027281638761326,0.080500894,0.343470483,"sa829712"
"John Nogowski","Cardinals (AAA)","—",2019,117,380,463,112,74,22,1,15,77,75,69,0,54,10,4,0,14,1,2,0.294736842,0.412526997,0.476315789,0.888842786,0.3874285312502225,0.149028077,0.116630669,"sa829744"
"Tristan Gray","Rays (AA)","—",2019,122,418,495,94,56,16,5,17,59,64,61,2,92,9,6,1,3,2,10,0.224880382,0.331983805,0.409090909,0.741074714,0.34018471267649797,0.123232323,0.185858585,"sa829756"
"Gavin Sheets","White Sox (AA)","—",2019,126,464,527,124,89,18,1,16,56,83,54,0,99,4,5,0,10,3,1,0.267241379,0.345351043,0.413793103,0.759144146,0.3494997357055403,0.102466793,0.187855787,"sa829797"
"Andretty Cordero","Rangers (AA)","—",2019,127,500,534,135,98,21,0,16,60,82,28,0,98,4,2,0,22,2,1,0.27,0.312734082,0.408,0.720734082,0.32447280620367785,0.052434456,0.183520599,"sa830037"
"Edward Olivares","Padres (AA)","—",2019,127,488,551,138,93,25,2,18,85,77,43,1,98,10,7,3,12,35,10,0.282786885,0.348540145,0.452868852,0.801408997,0.3580645512401295,0.078039927,0.177858439,"sa832015"
"Ryan Howard","Giants (AA)","—",2018,117,422,475,115,75,32,4,4,44,50,39,1,55,4,5,5,14,9,5,0.272511848,0.336170212,0.395734597,0.731904809,0.3309753894297553,0.082105263,0.115789473,"sa857225"
"Brett Sullivan","Rays (AA)","—",2018,111,421,466,112,82,19,4,7,47,65,34,0,55,4,7,0,7,17,7,0.266033254,0.321888412,0.380047505,0.701935917,0.31952629068890354,0.072961373,0.118025751,"sa857232"
"Brett Sullivan","Rays (AA)","—",2019,102,364,403,102,62,25,5,10,53,51,32,1,48,0,6,1,2,21,5,0.28021978,0.333333333,0.458791208,0.792124541,0.3559793794244305,0.079404466,0.119106699,"sa857232"
"Zander Wiel","Twins (AA)","—",2018,101,386,435,120,84,27,2,7,53,58,40,4,82,6,3,0,7,8,4,0.310880829,0.381609195,0.445595854,0.827205049,0.3730769436763223,0.091954022,0.188505747,"sa857249"
"Zander Wiel","Twins (AAA)","—",2019,126,469,522,119,50,40,5,24,86,78,40,2,158,8,5,0,5,2,1,0.253731343,0.319923371,0.513859275,0.833782646,0.3480218616815714,0.076628352,0.302681992,"sa857249"
"Jake Cronenworth","Rays (AAA)","—",2019,88,344,406,115,75,26,4,10,75,45,49,0,62,10,3,0,4,12,5,0.334302325,0.428571428,0.520348837,0.948920265,0.41195310087039555,0.120689655,0.152709359,"sa857694"
"Jake Cronenworth","Rays (AA)","—",2018,108,418,470,106,80,18,4,4,75,50,43,0,69,3,6,0,9,21,3,0.253588516,0.323404255,0.344497607,0.667901862,0.30861582832133516,0.091489361,0.14680851,"sa857694"
"Bobby Dalbec","Red Sox (AA)","—",2019,105,359,439,84,47,15,2,20,57,57,68,6,110,11,1,0,9,6,4,0.233983286,0.371298405,0.454038997,0.825337402,0.37247903173569996,0.154897494,0.250569476,"sa857701"
"Zach Gibbons","Angels (AA)","—",2018,108,395,440,103,74,21,4,4,61,45,42,3,59,0,3,0,15,6,5,0.260759493,0.329545454,0.364556962,0.694102416,0.3166047456062631,0.095454545,0.134090909,"sa857717"
"Brennon Lund","Angels (AA)","—",2018,100,401,453,106,72,20,6,8,63,59,43,0,102,6,2,1,6,21,5,0.264339152,0.342920353,0.403990024,0.746910377,0.34164458078093235,0.094922737,0.225165562,"sa857730"
"Brennon Lund","Angels (AAA)","—",2019,96,352,397,100,61,26,5,8,62,51,36,1,91,3,6,0,3,6,3,0.284090909,0.350125944,0.454545454,0.804671398,0.34260976344648036,0.0906801,0.229219143,"sa857730"
"Errol Robinson","Dodgers (AA)","—",2018,117,433,475,107,82,14,1,10,53,50,37,0,104,3,2,0,15,18,9,0.247113163,0.309473684,0.353348729,0.662822413,0.30295779667402567,0.077894736,0.218947368,"sa857819"
"Preston Palmeiro","Orioles (AA)","—",2019,105,350,384,83,56,21,1,5,50,42,26,0,85,1,4,3,6,2,1,0.237142857,0.28871391,0.345714285,0.634428195,0.2891818829408781,0.067708333,0.221354166,"sa857823"
"Anderson Miller","Royals (AA)","—",2018,120,432,470,110,71,22,4,13,50,46,33,2,83,1,2,2,4,10,8,0.254629629,0.307692307,0.414351851,0.722044158,0.3205524388812642,0.070212765,0.176595744,"sa857824"
"Logan Taylor","Mariners (AA)","—",2019,107,387,423,82,60,14,1,7,36,44,26,1,132,5,5,0,11,4,3,0.211886304,0.267139479,0.30749354,0.574633019,0.262665925150234,0.061465721,0.312056737,"sa857838"
"Kyle Holder","Yankees (AA)","—",2019,112,412,472,109,72,25,3,9,48,40,41,1,65,4,1,14,3,7,1,0.264563106,0.336244541,0.405339805,0.741584346,0.3373084858679406,0.086864406,0.137711864,"sa857840"
"Connor Marabell","Indians (AA)","—",2019,111,421,456,115,83,23,1,8,51,50,28,2,52,3,3,1,6,7,1,0.273159144,0.32087912,0.389548693,0.710427813,0.3210354402628429,0.061403508,0.114035087,"sa858026"
"Brendon Sanger","Angels (AA)","—",2019,107,355,413,72,47,12,1,12,38,43,47,1,121,9,2,0,3,4,0,0.202816901,0.30992736,0.343661971,0.653589331,0.3077214626432623,0.113801452,0.292978208,"sa858055"
"Donnie Dewees","Cubs (AAA)","—",2019,111,368,419,93,54,18,5,16,60,52,40,1,61,6,2,3,6,6,5,0.252717391,0.334134615,0.45923913,0.793373745,0.33607179213719196,0.095465393,0.145584725,"sa858802"
"Mitchell Tolman","Pirates (AA)","—",2019,116,401,461,102,77,18,3,4,56,32,47,1,100,6,2,4,3,10,5,0.254364089,0.33991228,0.34413965,0.68405193,0.31697869497341113,0.101952277,0.216919739,"sa858829"
"Keibert Ruiz","Dodgers (AA)","—",2018,101,377,415,101,75,14,0,12,44,47,26,1,33,9,3,0,14,0,1,0.267904509,0.327710843,0.400530503,0.728241346,0.32826213301091955,0.062650602,0.079518072,"sa872528"
"Lucas Erceg","Brewers (AAA)","—",2019,116,357,406,78,45,17,1,15,55,52,44,0,102,2,3,0,10,2,2,0.218487394,0.305418719,0.397759103,0.703177822,0.3031718575308476,0.108374384,0.251231527,"sa872722"
"Lucas Erceg","Brewers (AA)","—",2018,123,463,508,115,80,21,1,13,52,51,37,2,82,3,4,1,9,3,1,0.248380129,0.305719921,0.382289416,0.688009337,0.3118593477966762,0.072834645,0.161417322,"sa872722"
"Tyler Ramirez","Athletics (AA)","—",2018,134,512,594,147,98,35,4,10,73,79,62,0,148,10,8,2,9,5,4,0.287109375,0.369932432,0.4296875,0.799619932,0.3607491009138726,0.104377104,0.249158249,"sa873260"
"Nate Mondou","Athletics (AA)","—",2019,122,427,503,106,83,15,3,5,54,45,58,0,94,8,7,3,8,7,8,0.248243559,0.344,0.332552693,0.676552693,0.3160845122337341,0.115308151,0.186878727,"sa873282"
"Zack Short","Cubs (AA)","—",2018,124,436,524,99,52,28,2,17,68,59,82,2,136,5,0,1,3,8,3,0.22706422,0.355640535,0.417431192,0.773071727,0.35483460314214343,0.156488549,0.259541984,"sa873287"
"Connor Justus","Angels (AA)","—",2019,115,347,400,64,45,17,0,2,40,23,39,0,93,11,2,1,4,7,4,0.18443804,0.285714285,0.250720461,0.536434746,0.26170195388913453,0.0975,0.2325,"sa873634"
"Ronnie Dawson","Astros (AA)","—",2019,103,392,459,83,44,20,2,17,71,50,47,1,141,16,1,3,7,13,10,0.211734693,0.320175438,0.403061224,0.723236662,0.32949572736090355,0.102396514,0.307189542,"sa873674"
"T.J. Nichting","Orioles (AA)","—",2019,105,352,378,90,63,18,3,6,40,34,16,0,70,4,4,2,7,7,2,0.255681818,0.292553191,0.375,0.667553191,0.3014444589931914,0.042328042,0.185185185,"sa873681"
"Weston Wilson","Brewers (AA)","—",2019,127,445,510,103,62,19,3,19,70,58,58,0,111,4,3,0,11,12,3,0.231460674,0.323529411,0.415730337,0.739259748,0.3400809231926413,0.11372549,0.217647058,"sa873690"
"C.J. Chatham","Red Sox (AA)","—",2019,90,350,376,104,74,26,1,3,39,36,18,2,66,3,4,1,9,7,1,0.297142857,0.333333333,0.402857142,0.736190475,0.33029185702909414,0.04787234,0.175531914,"sa873984"
"Stephen Alemais","Pirates (AA)","—",2018,120,402,463,112,91,16,4,1,56,34,44,1,69,2,8,5,13,16,9,0.278606965,0.346491228,0.345771144,0.692262372,0.3185636444406195,0.095032397,0.149028077,"sa874070"
"Ryne Birk","Astros (AA)","—",2018,116,412,470,89,70,11,7,1,44,36,42,1,89,7,7,1,4,13,7,0.216019417,0.294871794,0.283980582,0.578852376,0.27006160561992476,0.089361702,0.189361702,"sa874211"
"Cornelius Randolph","Phillies (AA)","—",2018,118,410,465,99,76,18,0,5,52,40,48,0,92,3,2,2,12,3,3,0.241463414,0.323974082,0.321951219,0.645925301,0.3023882266254713,0.103225806,0.197849462,"sa874241"
"Cornelius Randolph","Phillies (AA)","—",2019,102,348,389,86,57,15,4,10,42,44,37,0,102,3,1,0,8,9,5,0.247126436,0.323907455,0.399425287,0.723332742,0.33004787204198177,0.095115681,0.262210796,"sa874241"
"Ke'Bryan Hayes","Pirates (AA)","—",2018,117,437,508,128,83,31,7,7,64,47,57,0,84,4,6,4,10,12,5,0.292906178,0.375,0.443935926,0.818935926,0.3692381235342177,0.112204724,0.16535433,"sa874730"
"Ke'Bryan Hayes","Pirates (AAA)","—",2019,110,427,480,113,71,30,2,10,64,53,43,0,90,5,4,1,8,12,1,0.264637002,0.33611691,0.414519906,0.750636816,0.3287155711576187,0.089583333,0.1875,"sa874730"
"Ryan Mountcastle","Orioles (AA)","—",2018,102,394,428,117,81,19,4,13,63,59,26,2,79,3,5,0,10,2,0,0.296954314,0.341121495,0.464467005,0.8055885,0.3567248396750347,0.060747663,0.184579439,"sa874734"
"Ryan Mountcastle","Orioles (AAA)","—",2019,127,520,553,162,101,35,1,25,81,83,24,1,130,4,5,0,10,2,1,0.311538461,0.34358047,0.526923076,0.870503546,0.3667090290050576,0.043399638,0.235081374,"sa874734"
"Daz Cameron","Tigers (AAA)","—",2019,120,448,528,96,55,22,6,13,68,43,62,0,152,16,2,0,6,17,8,0.214285714,0.329545454,0.377232142,0.706777596,0.31647358507369505,0.117424242,0.287878787,"sa874736"
"Tyler Nevin","Rockies (AA)","—",2019,130,466,540,117,76,26,2,13,60,61,65,0,90,4,4,1,14,6,2,0.251072961,0.345083487,0.39914163,0.744225117,0.3408927397736813,0.12037037,0.166666666,"sa874752"
"Jahmai Jones","Angels (AA)","—",2019,130,482,544,113,83,22,3,5,66,50,50,0,109,4,7,1,11,9,11,0.234439834,0.307550644,0.323651452,0.631202096,0.2952569753864633,0.091911764,0.200367647,"sa874807"
"Travis Blankenhorn","Twins (AA)","—",2019,93,388,410,108,70,18,2,18,50,51,18,1,93,2,2,0,5,11,0,0.278350515,0.312195121,0.474226804,0.786421925,0.35417612767744183,0.043902439,0.226829268,"sa874969"
"Luke Williams","Phillies (AA)","—",2019,125,441,504,105,61,30,3,11,77,51,49,1,113,6,5,3,5,30,9,0.238095238,0.319361277,0.394557823,0.7139191,0.3243508995771408,0.097222222,0.224206349,"sa874987"
"Mark Mathias","Indians (AA)","—",2018,117,397,476,92,56,25,3,8,65,45,59,2,94,9,8,3,5,11,2,0.231738035,0.338266384,0.370277078,0.708543462,0.3247178525934807,0.123949579,0.197478991,"sa875006"
"Mark Mathias","Indians (AAA)","—",2019,115,412,478,111,66,31,2,12,62,59,51,0,91,7,6,2,8,13,2,0.269417475,0.355042016,0.441747572,0.796789588,0.34727316042956186,0.10669456,0.190376569,"sa875006"
"Jalen Miller","Giants (AA)","—",2019,135,491,550,106,74,18,3,11,55,48,49,0,106,2,5,3,8,27,13,0.215885947,0.287020109,0.33197556,0.618995669,0.28520035089914714,0.089090909,0.192727272,"sa875016"
"Ryan McKenna","Orioles (AA)","—",2019,135,488,567,113,72,26,6,9,78,54,59,1,121,7,4,9,11,25,11,0.231557377,0.32078853,0.364754098,0.685542628,0.31477895587736227,0.104056437,0.21340388,"sa875055"
"Ka'ai Tom","Indians (AA)","—",2018,121,421,484,103,66,21,4,12,60,64,46,1,102,10,6,1,4,13,10,0.244655581,0.329192546,0.399049881,0.728242427,0.3300185379150992,0.095041322,0.210743801,"sa875069"
"Brendon Davis","Rangers (AA)","—",2019,109,346,401,70,53,13,1,3,38,35,42,0,113,7,5,0,7,0,3,0.202312138,0.2975,0.2716763,0.5691763,0.2710142023861408,0.104738154,0.281795511,"sa875089"
"Brian Mundell","Rockies (AAA)","—",2019,110,390,435,130,83,32,4,11,69,61,42,0,84,1,1,1,15,1,0,0.333333333,0.398617511,0.52051282,0.919130331,0.3919801183285252,0.096551724,0.193103448,"sa875185"
"Brian Mundell","Rockies (AA)","—",2018,128,441,506,116,83,25,1,7,49,41,53,0,77,5,5,2,16,1,3,0.263038548,0.345238095,0.371882086,0.717120181,0.33013819098945646,0.104743083,0.152173913,"sa875185"
"Jhalan Jackson","Yankees (AA)","—",2018,102,346,395,71,36,16,2,17,52,44,38,0,148,8,2,1,4,7,2,0.205202312,0.296954314,0.410404624,0.707358938,0.31942738554804456,0.096202531,0.374683544,"sa875208"
"Nathan Lukes","Rays (AA)","—",2018,115,435,484,121,83,29,3,6,62,51,31,0,93,6,6,6,7,9,4,0.278160919,0.330543933,0.4,0.730543933,0.3314461917557976,0.064049586,0.19214876,"sa875215"
"Connor Panas","Blue Jays (AA)","—",2018,105,370,407,86,59,16,2,9,39,39,25,1,84,9,2,0,4,4,3,0.232432432,0.295566502,0.359459459,0.655025961,0.29826889906400517,0.061425061,0.206388206,"sa875228"
"Gabriel Cancel","Royals (AA)","—",2019,123,464,513,114,66,30,0,18,70,69,34,1,144,10,5,0,9,15,2,0.245689655,0.307992202,0.426724137,0.734716339,0.32808890228625387,0.066276803,0.280701754,"sa875231"
